Age,Income,Employment_Type,Years_Employed,Loan_Amount,Loan_Term,Credit_History,Existing_Debt,Debt_to_Income,Previous_Default,Savings,Dependents,Property_Owned,Loan_Purpose,Risk_Label
38,1403839,Business,4,1124471,180,Bad,199429,0.14205963642580352,1,1363534,0,0,Business,1
55,123961,Salaried,13,1449510,180,Good,234601,1.8925235152708089,0,211310,1,0,Personal,1
59,1412612,Business,17,384714,12,Good,451616,0.3197025653876893,1,588907,5,1,Home,0
33,1644808,Self-Employed,9,444420,12,Bad,501632,0.3049788759667536,0,306243,3,0,Personal,0
48,613558,Self-Employed,19,961044,12,Good,743206,1.2113032324519728,0,139295,0,1,Home,0
51,184590,Business,2,151872,24,Average,486253,2.63421835300746,1,552302,2,1,Car,1
63,172945,Self-Employed,20,508953,60,Bad,73492,0.42494188937587457,0,662745,0,1,Home,1
23,2086996,Self-Employed,2,103583,60,Good,728674,0.3491495196207757,1,1156756,0,0,Home,0
31,2331325,Self-Employed,0,66448,36,Good,774696,0.33229844303199124,0,970975,2,0,Home,0
52,670185,Self-Employed,4,1725192,12,Bad,153770,0.2294437663573993,0,565860,3,1,Personal,0
34,147442,Business,8,1709963,60,Good,88399,0.5995469435646318,1,1053339,3,1,Home,1
27,1516749,Self-Employed,2,717380,36,Average,160817,0.10602736113400363,0,293050,0,0,Home,0
23,1665181,Business,1,965428,120,Average,54183,0.03253878555016809,0,452978,5,1,Education,0
52,857153,Self-Employed,14,1931799,36,Average,765033,0.8925268971503371,0,1269247,2,0,Business,0
53,1472642,Business,27,1810205,120,Average,647700,0.43982146385783927,1,829261,2,0,Business,1
60,938769,Self-Employed,38,1239139,60,Average,788736,0.8401802358405147,1,1470792,0,1,Education,1
63,2032882,Salaried,37,1233462,24,Average,649998,0.3197419625231752,1,617043,5,1,Car,0
61,2386030,Business,25,1636229,36,Average,226934,0.09510940972686441,1,954053,0,1,Education,0
26,1494335,Self-Employed,3,845656,24,Good,348386,0.2331376611418048,0,178115,4,1,Personal,0
61,2342397,Business,39,1214199,12,Good,766909,0.327403370392222,0,43927,5,0,Personal,0
60,2186629,Self-Employed,13,437661,24,Good,610545,0.27921733443701036,0,661932,2,0,Education,0
26,815613,Self-Employed,3,1575008,24,Average,420947,0.5161105621041326,1,47813,4,0,Home,1
48,554076,Business,12,270179,120,Bad,757689,1.3674796102346787,0,1243088,4,0,Education,0
55,444326,Business,22,1623649,60,Good,393443,0.8854807382850919,1,1381203,5,1,Personal,1
27,1440937,Self-Employed,0,1334208,36,Bad,535844,0.3718716558241923,1,339248,2,1,Education,1
61,1635810,Self-Employed,28,1827160,120,Good,256676,0.15691054773442653,0,38199,1,1,Education,0
45,204709,Salaried,6,1593750,60,Average,177027,0.8647696741732207,0,1141180,4,1,Home,1
51,1854577,Business,17,1379766,36,Good,671945,0.36231692600688675,1,1317807,1,0,Personal,0
43,160711,Self-Employed,18,1200236,12,Good,487082,3.030775548807805,1,960820,5,1,Car,1
49,1425211,Self-Employed,13,642947,60,Good,339013,0.2378684714975737,1,1100035,1,1,Car,0
35,2272239,Salaried,9,216950,36,Bad,708289,0.31171399147977324,1,1463099,1,1,Car,1
61,1215091,Salaried,4,1446418,120,Average,762177,0.6272586767092533,1,355917,1,0,Home,1
60,2299251,Self-Employed,28,1847615,120,Bad,704165,0.30625829617632166,1,1009649,1,0,Car,1
28,759030,Self-Employed,5,531793,180,Good,384830,0.5070016903130439,0,110138,1,1,Home,0
41,2062757,Salaried,16,1336001,12,Good,91006,0.04411860237604217,0,1132995,1,1,Home,0
63,1986415,Salaried,3,652362,36,Good,505573,0.25451516701436155,1,107665,2,1,Education,0
38,832377,Self-Employed,6,1403144,24,Average,373818,0.4490964441635891,1,1132226,5,0,Car,1
35,1753502,Self-Employed,3,466793,36,Average,687535,0.3920922861266847,1,1243257,0,1,Education,0
29,495814,Salaried,6,1074395,12,Bad,301968,0.6090336113268053,0,812488,3,0,Business,1
64,1831785,Business,11,1390324,24,Good,399251,0.21795722862823497,1,457736,4,0,Education,0
54,681187,Business,3,247020,12,Good,93270,0.13692255295160807,0,1125263,2,1,Personal,0
59,1726713,Salaried,11,799739,36,Good,643331,0.37257530778113807,1,613870,0,1,Personal,0
26,892674,Self-Employed,5,1416807,12,Good,738400,0.8271767440557873,0,77895,0,1,Personal,0
23,1279547,Self-Employed,1,1367413,60,Bad,299815,0.234313210602494,0,557111,4,0,Car,1
38,400522,Business,2,824331,180,Average,234646,0.5858490024293237,0,407742,5,0,Personal,0
62,2035839,Self-Employed,1,1929289,36,Good,348752,0.17130619302106256,1,200744,1,1,Home,1
40,232251,Salaried,10,1161952,120,Good,798285,3.437150164476517,1,28369,1,0,Business,1
64,2213041,Salaried,7,1793708,60,Good,724443,0.32735167249424096,1,1015751,3,0,Car,0
40,835382,Self-Employed,7,124128,12,Bad,715122,0.8560408818470091,1,325913,5,1,Home,1
37,1528518,Business,16,938060,120,Good,383995,0.2512202988644564,1,935765,5,0,Home,0
48,1978353,Business,5,153837,36,Good,189001,0.09553446956409217,1,665073,5,0,Personal,0
62,2133624,Self-Employed,40,1017513,12,Average,360201,0.1688211377350753,1,1206529,2,1,Home,0
62,1793718,Salaried,10,1132569,36,Average,474763,0.26468081120844456,0,1221261,5,1,Car,0
61,1430245,Self-Employed,10,1724560,12,Average,242862,0.1698043553346767,1,435238,2,0,Business,1
57,326408,Salaried,25,732584,36,Average,194320,0.5953267219960234,0,856718,4,0,Personal,1
23,1414491,Business,0,1920845,120,Average,214955,0.15196621826069007,0,1462770,1,1,Business,0
60,1371487,Salaried,18,842574,12,Bad,265899,0.19387628619426492,1,328510,3,1,Personal,1
62,2265446,Salaried,6,1329294,36,Good,764020,0.337249116840959,1,962762,1,0,Personal,0
22,1545869,Business,1,1478399,180,Average,416443,0.26939069908853913,1,82435,5,0,Home,1
31,2117405,Business,7,341690,180,Bad,88410,0.041753919654520674,0,1468764,3,0,Car,0
52,2482992,Salaried,27,1151021,120,Bad,673373,0.27119407908117343,0,1479049,3,0,Personal,0
53,1691809,Salaried,17,1139702,60,Good,33743,0.019944911071574232,0,348611,1,0,Home,0
48,402472,Salaried,17,554575,12,Good,9800,0.024349459466846222,1,65749,1,0,Business,0
60,944982,Salaried,12,1782311,36,Average,652684,0.6906833244619215,1,327983,4,0,Education,1
45,343019,Salaried,14,1148588,180,Average,217039,0.632729869978427,0,968511,5,1,Personal,1
28,1654586,Business,2,1970339,60,Average,315955,0.19095701827706854,1,725171,1,0,Home,1
58,1702416,Salaried,4,1962513,24,Average,701473,0.4120453449419267,1,1187253,3,1,Car,1
22,2225489,Self-Employed,1,1176246,120,Average,395055,0.17751371608050362,0,233970,2,0,Home,0
35,1745966,Self-Employed,6,1639223,180,Good,294658,0.1687649308377535,0,758290,2,1,Business,0
38,1361053,Business,6,1661090,36,Bad,2052,0.0015076550967118131,1,1486604,1,0,Personal,1
44,1955793,Salaried,3,772531,180,Average,473031,0.24186136167715006,0,908458,0,0,Education,0
61,1574307,Salaried,37,480988,36,Good,72981,0.04635751072852326,1,1343772,5,1,Business,0
29,585987,Business,7,1026117,24,Bad,423588,0.7228612190010717,1,71871,2,0,Education,1
24,1888743,Self-Employed,3,1687258,24,Good,617178,0.32676635901953893,0,1482777,2,1,Car,0
51,1008673,Salaried,7,982454,36,Good,334016,0.33114365989407873,0,137596,1,0,Personal,0
47,2005228,Salaried,10,480082,180,Bad,539553,0.2690730086189657,0,1040207,0,1,Education,0
27,2296290,Self-Employed,5,1499887,24,Average,309529,0.134795197995376,0,808709,5,1,Business,0
31,1615006,Salaried,5,509702,60,Bad,233812,0.1447746046921159,0,1411768,2,0,Car,0
42,374072,Salaried,0,715236,36,Average,415212,1.1099758603267276,0,923923,0,0,Education,1
47,1148780,Self-Employed,19,490640,180,Good,168578,0.146745115039333,0,22879,3,0,Business,0
37,796133,Self-Employed,16,1600793,180,Bad,340714,0.4279606196946745,1,528172,4,0,Business,1
62,795423,Business,12,787603,12,Bad,595005,0.7480350102586797,0,18484,1,1,Personal,1
61,395424,Business,36,52754,60,Average,43386,0.10971992160333818,0,1079941,1,0,Car,0
57,121803,Business,16,1850922,60,Good,474420,3.89494597878559,0,105210,5,1,Home,1
64,2392923,Salaried,36,1046068,24,Bad,513680,0.21466624096711806,1,62519,0,0,Business,1
39,136486,Salaried,16,1820218,12,Bad,407589,2.986284408038861,1,156895,0,1,Home,1
57,1366903,Salaried,26,1447791,12,Bad,486633,0.3560111024622066,1,923530,0,0,Personal,1
33,1956797,Business,1,1387060,120,Good,571631,0.2921257074056699,1,1207581,1,1,Personal,1
36,280330,Salaried,5,345171,180,Average,411518,1.4679717904905272,1,1431912,3,0,Personal,1
47,2068578,Business,26,1892260,12,Good,121918,0.058938043942242474,1,720995,1,0,Car,0
59,958817,Business,32,847873,180,Bad,767419,0.8003802598616213,1,697671,3,0,Business,1
62,1808917,Business,26,1488154,180,Average,686746,0.37964462734076393,0,487030,0,1,Education,0
59,231895,Self-Employed,35,1597638,12,Bad,12567,0.054192396591575535,1,1055433,3,1,Education,1
28,1226662,Business,1,1917278,36,Average,120071,0.09788425998012494,1,526300,1,1,Education,1
59,1103330,Salaried,13,1561007,180,Good,446278,0.4044824263978806,0,234027,0,1,Education,0
55,236293,Business,1,348310,24,Average,381383,1.6140189763599584,0,1182654,4,1,Personal,1
49,1305615,Salaried,28,1117455,180,Average,526549,0.40329545593803995,0,945844,1,0,Personal,0
24,2128007,Salaried,2,890582,60,Average,369311,0.1735477498204894,0,537344,3,1,Education,0
56,595614,Business,11,739753,60,Average,83800,0.14069491198173317,0,321605,0,1,Education,0
33,1930782,Self-Employed,5,65860,24,Bad,68578,0.03551823275841977,0,772884,2,0,Car,0
57,1222745,Salaried,16,862773,60,Good,449974,0.36800283951041346,1,476337,2,0,Personal,0
61,699443,Salaried,10,1310795,24,Average,553815,0.7917931957383293,1,357610,5,1,Business,1
50,2056915,Salaried,3,1393777,36,Good,103992,0.05055724200696577,0,1291388,5,0,Personal,0
26,2406938,Self-Employed,1,1372734,180,Bad,401590,0.16684677094018585,0,216578,3,0,Home,0
24,1567376,Business,1,1445489,24,Average,126092,0.08044777995338709,0,290926,4,1,Business,0
44,1781298,Self-Employed,5,729184,60,Bad,513720,0.28839627709890364,0,1137088,1,1,Home,0
53,711235,Business,17,1831046,120,Good,763799,1.0739037394057669,0,249759,0,0,Car,0
36,1912148,Business,13,326802,60,Bad,744288,0.38924163336643747,1,1437598,4,1,Education,1
34,2217797,Self-Employed,4,914668,180,Good,679350,0.3063173472065535,1,479268,2,1,Personal,0
56,178827,Business,22,1750941,60,Bad,780223,4.3629800702350865,1,919466,5,0,Education,1
62,552457,Business,26,295224,60,Average,555833,1.0061090616843271,0,1319425,5,0,Education,0
27,1965712,Business,3,1704791,120,Average,798883,0.4064087687266656,0,1422092,5,0,Home,0
37,1953733,Business,2,137656,36,Bad,558900,0.2860676018332076,1,1429019,1,0,Business,1
28,1036280,Salaried,0,924038,180,Average,150521,0.14525114327098537,1,730190,0,0,Home,1
60,389334,Salaried,35,226565,120,Average,142633,0.36635031528118456,1,413647,1,1,Home,1
24,2064327,Business,3,1885017,12,Good,114291,0.055364748237683156,0,605027,5,1,Business,0
64,959800,Self-Employed,10,1091057,12,Bad,573135,0.5971394070229141,1,337899,3,0,Personal,1
64,2257246,Salaried,34,275377,36,Good,650777,0.2883056218482071,1,927590,5,1,Business,0
53,1943194,Self-Employed,11,359804,12,Good,255367,0.13141604419525574,0,73736,0,1,Personal,0
25,678918,Salaried,1,1838981,60,Bad,266855,0.39305867121114596,1,264601,1,1,Business,1
60,587211,Salaried,21,1101290,24,Good,289361,0.49277092429991215,1,302276,5,0,Car,1
45,1487091,Self-Employed,20,1894591,60,Bad,482677,0.3245777665403351,1,828474,5,0,Personal,1
40,783373,Salaried,19,1439495,24,Average,684900,0.8742950365981,1,299117,5,0,Home,1
63,1648820,Self-Employed,40,643747,36,Bad,293702,0.17812849302622905,1,632638,4,0,Personal,1
51,1991644,Salaried,14,1208104,180,Bad,222028,0.11147970647379428,0,976555,1,0,Business,0
46,277752,Business,23,324578,12,Bad,717545,2.583392438605524,0,1358191,4,0,Car,1
24,1965495,Self-Employed,1,275993,180,Bad,191700,0.09753263298424418,1,493784,5,1,Business,1
50,2330652,Salaried,10,59610,60,Good,476922,0.20463020449633643,1,1364271,5,0,Business,0
47,732754,Salaried,21,290475,24,Good,442170,0.603434981678733,1,1253755,3,0,Business,0
57,497525,Business,18,687072,120,Bad,618545,1.2432415592350952,1,1277027,1,0,Business,1
48,1626954,Self-Employed,25,1778013,36,Bad,60428,0.037141777123522166,0,1075031,1,0,Business,0
36,196699,Salaried,13,1738747,120,Good,402920,2.0483985765124557,1,1224510,1,0,Home,1
47,938225,Salaried,24,658665,36,Good,748934,0.7982447725814462,1,265594,2,0,Home,1
35,886164,Self-Employed,0,1457980,60,Bad,557474,0.6290860054278831,0,1294074,3,0,Personal,1
40,1570902,Salaried,4,865880,60,Good,128529,0.08181854640292877,1,1439964,2,1,Education,0
63,1213807,Business,7,463274,180,Bad,255297,0.21032733348272545,1,334548,1,1,Personal,1
58,1479418,Salaried,3,271268,24,Average,659172,0.44556139944126716,0,410486,2,1,Education,0
32,935215,Salaried,3,1898244,12,Average,331827,0.3548132196198525,1,411731,2,1,Business,1
57,2154492,Business,20,256511,12,Good,180279,0.08367583463951844,0,1019170,3,0,Car,0
59,2271054,Business,11,458948,180,Bad,630497,0.2776229549702671,0,348167,3,0,Personal,0
57,2005149,Self-Employed,2,242349,12,Good,109660,0.05468917537341346,0,293629,1,1,Education,0
51,1332793,Business,9,678637,24,Average,701738,0.5265164759145075,1,1327385,3,1,Personal,1
60,1740666,Business,4,1659226,180,Average,444206,0.25519298062179613,1,702486,0,0,Education,1
63,737292,Self-Employed,16,1057830,120,Average,414330,0.56196111993468,0,225702,0,1,Car,0
38,1225501,Salaried,9,571963,36,Good,632473,0.516092996992253,1,816401,4,1,Car,0
61,2318568,Business,32,1875322,24,Average,630029,0.2717318311423986,1,463286,1,1,Education,1
30,1436891,Salaried,2,219881,60,Good,452681,0.31504177071067274,1,807585,5,0,Education,0
34,1583518,Salaried,7,54677,12,Bad,529427,0.3343357421035049,1,182444,1,1,Business,1
42,1150917,Self-Employed,15,292631,12,Good,495212,0.43027565821370417,0,860173,1,0,Business,0
56,1897934,Salaried,4,1486724,12,Bad,497133,0.26193362786396795,0,910895,2,1,Education,0
22,1239062,Salaried,1,293709,180,Average,483025,0.3898308641287812,1,990531,3,0,Personal,0
23,474339,Business,0,1978047,60,Average,533701,1.1251444111818527,0,1162689,1,0,Education,1
29,1984907,Self-Employed,7,837326,12,Average,110398,0.05561869870039317,1,690381,0,1,Education,0
61,1298187,Salaried,26,400921,12,Average,381825,0.2941214985810992,0,749662,3,1,Business,0
36,2477306,Business,0,1859237,60,Average,487932,0.196960651223284,0,43520,5,0,Car,0
54,2247051,Salaried,22,652395,60,Bad,393587,0.17515705021512631,1,978251,2,1,Personal,1
43,396608,Salaried,10,885457,180,Good,217665,0.548815079839338,1,1471664,0,1,Personal,1
58,465071,Salaried,18,1885675,180,Bad,147397,0.316933722090343,1,1064466,3,0,Home,1
37,423144,Business,1,1219156,180,Average,554228,1.309782698602134,1,646166,4,1,Home,1
64,2299849,Self-Employed,3,834523,60,Good,90990,0.03956344979020371,1,758153,3,1,Education,0
50,176433,Self-Employed,23,124564,180,Average,434700,2.4638108301121098,1,1418467,0,0,Home,1
38,1421666,Self-Employed,10,654035,120,Average,475304,0.33432864376819604,1,439833,4,1,Car,0
64,197049,Business,41,1164633,24,Average,489576,2.484526769855367,1,1303145,0,1,Business,1
21,1981301,Self-Employed,0,604895,180,Good,406009,0.20492029988361188,0,631436,5,1,Education,0
34,162582,Business,6,406670,60,Bad,165521,1.0180707700067042,0,799548,3,0,Business,1
40,612480,Business,11,295978,12,Average,8895,0.014522899485861602,0,939916,3,0,Home,0
45,387253,Business,24,800636,24,Bad,143223,0.36984253229146763,0,1225813,4,1,Education,1
58,1961333,Self-Employed,35,144964,120,Average,1912,0.0009748467114729057,0,954493,2,1,Car,0
54,1608470,Salaried,16,1454025,120,Average,574971,0.357464324815306,1,141270,1,0,Education,1
41,782515,Self-Employed,16,173899,180,Good,491837,0.6285328351113587,0,714304,4,1,Personal,0
23,670745,Self-Employed,0,626120,36,Good,528525,0.7879659364349545,1,751065,2,1,Car,1
37,1436395,Salaried,3,1363360,24,Bad,325472,0.22658932494938722,0,699768,4,1,Business,0
37,1799306,Salaried,1,870968,180,Bad,155739,0.08655499033794678,0,1346237,4,0,Personal,0
36,1206558,Business,12,1131420,120,Average,346262,0.2869830650635402,1,135309,1,1,Personal,1
32,854137,Business,11,1546799,120,Good,604855,0.7081466929231576,0,362992,4,1,Home,0
49,2187241,Business,17,646098,60,Good,456140,0.2085457393374853,1,995596,1,1,Personal,0
49,1886970,Self-Employed,27,1518335,12,Good,601347,0.31868375295645773,0,525362,4,0,Personal,0
59,596164,Salaried,7,1406513,60,Average,735733,1.2341096843994532,0,300215,0,0,Education,0
47,1083379,Business,6,703500,36,Bad,708579,0.6540447488415884,0,693204,1,1,Education,0
22,439469,Business,1,1218516,180,Bad,335531,0.7634901130907684,1,876969,1,0,Personal,1
58,977563,Salaried,30,1868037,120,Good,203070,0.20773064474551026,1,930811,0,1,Car,0
59,409675,Self-Employed,38,477784,120,Good,276558,0.6750651734541443,1,979798,3,0,Personal,1
42,1885923,Business,9,810987,60,Bad,182327,0.09667780886186293,1,1414044,4,0,Home,1
24,2106062,Business,1,381451,12,Bad,211481,0.1004153247077604,1,107030,4,1,Personal,1
59,2081016,Business,17,99698,120,Bad,261677,0.1257447680629231,0,749088,1,0,Personal,0
30,1370008,Salaried,1,1868565,60,Good,308602,0.22525545452621115,0,438590,0,0,Home,0
28,386324,Self-Employed,0,265762,24,Good,491361,1.2718850708600271,1,1320486,2,1,Education,1
43,1835468,Salaried,9,879806,24,Average,750772,0.40903551081494705,1,328934,3,0,Car,0
26,2014200,Self-Employed,3,409362,180,Good,745235,0.36999038328349554,1,382185,5,0,Education,0
28,233305,Self-Employed,5,1067179,12,Bad,588898,2.524144256898665,1,164200,0,0,Home,1
63,770369,Self-Employed,6,1718478,60,Good,319384,0.41458519931980736,0,1273650,1,1,Personal,0
52,1165899,Business,20,1289626,60,Bad,757513,0.6497238185093062,1,1118050,3,0,Education,1
24,2305385,Salaried,1,565690,12,Bad,420205,0.18227099496570207,1,1230925,1,0,Home,1
64,1502492,Business,1,291334,36,Average,134177,0.0893029118937659,1,101856,3,1,Business,0
50,930869,Salaried,9,121449,24,Good,638464,0.685878801551237,0,1205208,0,0,Home,0
43,2395579,Salaried,11,1360222,36,Bad,710797,0.2967118610106947,1,50560,0,1,Education,1
26,1489399,Salaried,5,1645737,180,Average,561453,0.37696589230562644,1,612091,2,1,Personal,1
26,921255,Business,3,90856,24,Average,793838,0.861690995770991,0,292763,4,1,Business,0
43,2189391,Self-Employed,0,552969,120,Bad,404399,0.18470835738871796,1,1234486,0,1,Personal,1
37,933925,Salaried,13,578849,120,Good,488596,0.5231635054597473,0,1375405,5,0,Home,0
59,1785126,Salaried,27,389539,24,Average,504315,0.28250931166241955,1,1255557,2,0,Education,0
46,1060101,Self-Employed,6,1729544,180,Bad,155061,0.14626988723726586,0,805435,1,1,Personal,0
37,1477991,Salaried,1,1766082,24,Bad,62676,0.04240618352467402,0,962741,3,0,Car,1
40,1696504,Business,3,1800072,120,Bad,591736,0.34879708577339885,1,431403,5,0,Personal,1
39,1807818,Salaried,12,719047,24,Good,89248,0.04936777409685372,1,976248,1,1,Business,0
43,600688,Salaried,19,998465,120,Average,575474,0.9580232033548142,0,636125,1,0,Personal,0
50,727192,Business,3,1891471,36,Good,144704,0.19898981425838808,0,422919,3,0,Business,0
34,1279946,Business,10,1467495,120,Average,287903,0.2249335324040761,1,87000,5,1,Personal,1
48,443087,Business,9,398006,60,Average,779363,1.7589350196800635,1,1421195,3,0,Business,1
54,720357,Salaried,19,1774334,180,Average,368590,0.511676138808759,0,212757,2,1,Home,0
21,675060,Self-Employed,0,1388027,24,Bad,136238,0.20181583590223698,0,648178,5,1,Personal,1
37,646888,Salaried,12,711486,180,Bad,400367,0.6189114361196434,0,339340,1,0,Car,1
22,998269,Self-Employed,0,1833471,180,Bad,662553,0.6637012030813307,1,195682,3,1,Home,1
53,733773,Self-Employed,8,607099,180,Average,686903,0.9361233840392273,1,954114,1,1,Personal,1
53,1250124,Salaried,29,373380,24,Bad,680655,0.5444695530446956,1,1262258,1,0,Business,1
